_id,index,stageIds,gameId,createdAt,data.context,data.repNum,data.blockNum,data.trialNum,data.numPlayers,data.chat,data.submitted,data.player_DcFGZXX2uqjnZ2g8i_response,data.player_DcFGZXX2uqjnZ2g8i_time,data.player_DcFGZXX2uqjnZ2g8i_utility,data.player_GnFQtx3d8goxbppug_response,data.player_GnFQtx3d8goxbppug_time,data.player_GnFQtx3d8goxbppug_utility,data.player_h3BnPjtKpH25c4rJJ_response,data.player_h3BnPjtKpH25c4rJJ_time,data.player_h3BnPjtKpH25c4rJJ_utility,data.player_DBPYotG84twbs28cA_response,data.player_DBPYotG84twbs28cA_time,data.player_DBPYotG84twbs28cA_utility,data.player_GZf3sgPEDZRPBAq2g_response,data.player_GZf3sgPEDZRPBAq2g_time,data.player_GZf3sgPEDZRPBAq2g_utility,data.player_ayoSwSqwEGhdMPzKP_response,data.player_ayoSwSqwEGhdMPzKP_time,data.player_ayoSwSqwEGhdMPzKP_utility,data.player_KxzkpXKp3QQLfJP9w_response,data.player_KxzkpXKp3QQLfJP9w_time,data.player_KxzkpXKp3QQLfJP9w_utility,data.player_nQfzn97DdvTS7tsty_response,data.player_nQfzn97DdvTS7tsty_time,data.player_nQfzn97DdvTS7tsty_utility,data.player_peki9E7atEoKbfMWL_response,data.player_peki9E7atEoKbfMWL_time,data.player_peki9E7atEoKbfMWL_utility,data.player_3qkYYqkffyCP6eXBr_response,data.player_3qkYYqkffyCP6eXBr_time,data.player_3qkYYqkffyCP6eXBr_utility,data.player_EzjNcKdaF8rEss7Zv_response,data.player_EzjNcKdaF8rEss7Zv_time,data.player_EzjNcKdaF8rEss7Zv_utility,data.player_X86yAP27wJbYducqQ_response,data.player_X86yAP27wJbYducqQ_time,data.player_X86yAP27wJbYducqQ_utility,data.player_2AJseKMndxJnYJgHW_response,data.player_2AJseKMndxJnYJgHW_time,data.player_2AJseKMndxJnYJgHW_utility,data.player_pKp4apB64GSFYwhYq_response,data.player_pKp4apB64GSFYwhYq_time,data.player_pKp4apB64GSFYwhYq_utility,data.player_vTxzBRyWQMW92FNuL_response,data.player_vTxzBRyWQMW92FNuL_time,data.player_vTxzBRyWQMW92FNuL_utility,data.player_LKcz3u3hXKh6DWA8X_response,data.player_LKcz3u3hXKh6DWA8X_time,data.player_LKcz3u3hXKh6DWA8X_utility,data.player_XxGsq9a7QAZzTLn3C_response,data.player_XxGsq9a7QAZzTLn3C_time,data.player_XxGsq9a7QAZzTLn3C_utility,data.player_crS7fos5rMRKue3MJ_response,data.player_crS7fos5rMRKue3MJ_time,data.player_crS7fos5rMRKue3MJ_utility,data.player_44NPsFeeBd4vCXTKd_response,data.player_44NPsFeeBd4vCXTKd_time,data.player_44NPsFeeBd4vCXTKd_utility,data.player_85kpNkvhJAxZ9pTGr_response,data.player_85kpNkvhJAxZ9pTGr_time,data.player_85kpNkvhJAxZ9pTGr_utility,data.player_fRunndidTECXQDY2T_response,data.player_fRunndidTECXQDY2T_time,data.player_fRunndidTECXQDY2T_utility,data.player_383mdenaHN6Aus3St_response,data.player_383mdenaHN6Aus3St_time,data.player_383mdenaHN6Aus3St_utility,data.player_ecK2h4KP26SDj2pSZ_response,data.player_ecK2h4KP26SDj2pSZ_time,data.player_ecK2h4KP26SDj2pSZ_utility,data.player_jqTqgm9cDjDAZbNgm_response,data.player_jqTqgm9cDjDAZbNgm_time,data.player_jqTqgm9cDjDAZbNgm_utility,data.player_SmzfzMR63pgjFphap_response,data.player_SmzfzMR63pgjFphap_time,data.player_SmzfzMR63pgjFphap_utility,data.player_pdW4RbKqxNKjRYBbB_response,data.player_pdW4RbKqxNKjRYBbB_time,data.player_pdW4RbKqxNKjRYBbB_utility,data.player_teb4REqBrQGxfc6rL_response,data.player_teb4REqBrQGxfc6rL_time,data.player_teb4REqBrQGxfc6rL_utility,data.player_8HwktFXyNF6iFJLCm_response,data.player_8HwktFXyNF6iFJLCm_time,data.player_8HwktFXyNF6iFJLCm_utility,data.player_Ytje2QHEbkHRTjguF_response,data.player_Ytje2QHEbkHRTjguF_time,data.player_Ytje2QHEbkHRTjguF_utility,data.player_zjzAXhKpQGgJSzWoH_response,data.player_zjzAXhKpQGgJSzWoH_time,data.player_zjzAXhKpQGgJSzWoH_utility,data.player_4S7LxExG3gRWyaLP6_response,data.player_4S7LxExG3gRWyaLP6_time,data.player_4S7LxExG3gRWyaLP6_utility,data.player_WjfNL6QovY7HP3RoM_response,data.player_WjfNL6QovY7HP3RoM_time,data.player_WjfNL6QovY7HP3RoM_utility,data.player_zmPtgNPtx73XMyCQf_response,data.player_zmPtgNPtx73XMyCQf_time,data.player_zmPtgNPtx73XMyCQf_utility,data.player_BNgEsca4w2e7tPEyp_response,data.player_BNgEsca4w2e7tPEyp_time,data.player_BNgEsca4w2e7tPEyp_utility,data.player_CvuWNByrnNe9BfBgK_response,data.player_CvuWNByrnNe9BfBgK_time,data.player_CvuWNByrnNe9BfBgK_utility,data.player_c5kxnbQPFNfBQHf7a_response,data.player_c5kxnbQPFNfBQHf7a_time,data.player_c5kxnbQPFNfBQHf7a_utility,data.player_5spsciHvJWK9Ce7aG_response,data.player_5spsciHvJWK9Ce7aG_time,data.player_5spsciHvJWK9Ce7aG_utility,data.player_LTvCaj4BhMws6MSQL_response,data.player_LTvCaj4BhMws6MSQL_time,data.player_LTvCaj4BhMws6MSQL_utility,data.player_ph3jbF9KXu4EvgzjJ_response,data.player_ph3jbF9KXu4EvgzjJ_time,data.player_ph3jbF9KXu4EvgzjJ_utility,data.player_7rnuZWGmiFrLQct4J_response,data.player_7rnuZWGmiFrLQct4J_time,data.player_7rnuZWGmiFrLQct4J_utility,data.player_jfcNgFomXZXzLQRBe_response,data.player_jfcNgFomXZXzLQRBe_time,data.player_jfcNgFomXZXzLQRBe_utility,data.player_oohs6BwF7DckyHYRj_response,data.player_oohs6BwF7DckyHYRj_time,data.player_oohs6BwF7DckyHYRj_utility,data.player_8zn83WbR6AuaGsfH4_response,data.player_8zn83WbR6AuaGsfH4_time,data.player_8zn83WbR6AuaGsfH4_utility,data.player_Kr4qHukT5FG3G2xb2_response,data.player_Kr4qHukT5FG3G2xb2_time,data.player_Kr4qHukT5FG3G2xb2_utility,data.player_a2q3a5NZ2YSdAoQgG_response,data.player_a2q3a5NZ2YSdAoQgG_time,data.player_a2q3a5NZ2YSdAoQgG_utility
gXN4onhXJgSSnJQJX,10,"2x6wfcBEBcB3n6GAi,LgS5xnqj2appbZDDZ",TkAYES9iNiAnFtJFM,2021-08-20T19:01:56Z,"{""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""h3BnPjtKpH25c4rJJ""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""h3BnPjtKpH25c4rJJ""}}",4,1,10,3,"{""text"":null,""playerId"":""DcFGZXX2uqjnZ2g8i"",""type"":""selectionAlert"",""time"":1629486227533},{""text"":null,""playerId"":""h3BnPjtKpH25c4rJJ"",""type"":""selectionAlert"",""time"":1629486227921},{""text"":null,""playerId"":""GnFQtx3d8goxbppug"",""type"":""selectionAlert"",""time"":1629486227567}",false,white_9,1662,2,white_3,1697,4,white_9,2049,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2L5agdLC6ubzedS3S,11,"LQL5SCyWnzyqBcnnE,5wrZPwRb9oqjAnMmQ",TkAYES9iNiAnFtJFM,2021-08-20T19:01:56Z,"{""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""h3BnPjtKpH25c4rJJ""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""h3BnPjtKpH25c4rJJ""}}",5,1,11,3,"{""text"":null,""playerId"":""h3BnPjtKpH25c4rJJ"",""type"":""selectionAlert"",""time"":1629486235313},{""text"":null,""playerId"":""GnFQtx3d8goxbppug"",""type"":""selectionAlert"",""time"":1629486235229},{""text"":null,""playerId"":""DcFGZXX2uqjnZ2g8i"",""type"":""selectionAlert"",""time"":1629486235569}",false,white_8,1559,6,white_2,1222,7,white_1,1304,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iqxfyPQLzzzPhDMig,12,"n6hMdDrspPYs7JSyE,QakC98s3kacteq7RA",TkAYES9iNiAnFtJFM,2021-08-20T19:01:56Z,"{""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_1"":{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""h3BnPjtKpH25c4rJJ""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""h3BnPjtKpH25c4rJJ""}}",0,2,12,3,"{""text"":null,""playerId"":""DcFGZXX2uqjnZ2g8i"",""type"":""selectionAlert"",""time"":1629486242882},{""text"":null,""playerId"":""GnFQtx3d8goxbppug"",""type"":""selectionAlert"",""time"":1629486242812},{""text"":null,""playerId"":""h3BnPjtKpH25c4rJJ"",""type"":""selectionAlert"",""time"":1629486243726}",false,white_1,992,10,white_3,929,2,white_3,1841,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALX94yvxaNDFv3TjF,13,"zesa94TSudQuHZi9g,8c7N6MB7g6kcbyhqc",TkAYES9iNiAnFtJFM,2021-08-20T19:01:56Z,"{""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""h3BnPjtKpH25c4rJJ""},""white_6"":{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""h3BnPjtKpH25c4rJJ""}}",1,2,13,3,"{""text"":null,""playerId"":""h3BnPjtKpH25c4rJJ"",""type"":""selectionAlert"",""time"":1629486251458},{""text"":null,""playerId"":""DcFGZXX2uqjnZ2g8i"",""type"":""selectionAlert"",""time"":1629486251452},{""text"":null,""playerId"":""GnFQtx3d8goxbppug"",""type"":""selectionAlert"",""time"":1629486252185}",false,white_3,1551,2,white_8,2287,3,white_3,1557,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MyCbqDi7mc5Pi5ymT,14,"Xnq8ybP4Qiz4sbdMm,gYwSecZYj8dudGLfx",TkAYES9iNiAnFtJFM,2021-08-20T19:01:56Z,"{""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""h3BnPjtKpH25c4rJJ""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""h3BnPjtKpH25c4rJJ""}}",2,2,14,3,"{""text"":null,""playerId"":""DcFGZXX2uqjnZ2g8i"",""type"":""selectionAlert"",""time"":1629486260368},{""text"":null,""playerId"":""GnFQtx3d8goxbppug"",""type"":""selectionAlert"",""time"":1629486260249},{""text"":null,""playerId"":""h3BnPjtKpH25c4rJJ"",""type"":""selectionAlert"",""time"":1629486261219}",false,white_2,1232,9,white_8,1116,4,white_9,2084,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sBG4BzmWTi4mWKEJA,15,"aDt7W34uQin7GJ552,Ay7nW6rjwPJQs3YHa",TkAYES9iNiAnFtJFM,2021-08-20T19:01:56Z,"{""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""h3BnPjtKpH25c4rJJ""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""h3BnPjtKpH25c4rJJ""}}",3,2,15,3,"{""text"":null,""playerId"":""h3BnPjtKpH25c4rJJ"",""type"":""selectionAlert"",""time"":1629486268556},{""text"":null,""playerId"":""DcFGZXX2uqjnZ2g8i"",""type"":""selectionAlert"",""time"":1629486268637},{""text"":null,""playerId"":""GnFQtx3d8goxbppug"",""type"":""selectionAlert"",""time"":1629486268529}",false,white_5,1709,8,white_8,1604,7,white_7,1627,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5wsJz4rH4WibKi9pM,16,"psfEGT4cYjMPc2zBW,o4LWbKLgo7yvq7No5",TkAYES9iNiAnFtJFM,2021-08-20T19:01:56Z,"{""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_11"":{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""h3BnPjtKpH25c4rJJ""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""h3BnPjtKpH25c4rJJ""}}",4,2,16,3,"{""text"":null,""playerId"":""h3BnPjtKpH25c4rJJ"",""type"":""selectionAlert"",""time"":1629486276174},{""text"":null,""playerId"":""DcFGZXX2uqjnZ2g8i"",""type"":""selectionAlert"",""time"":1629486276034},{""text"":null,""playerId"":""GnFQtx3d8goxbppug"",""type"":""selectionAlert"",""time"":1629486276043}",false,white_11,1084,2,white_11,1094,2,white_11,1222,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNgFY7tqJCzCw8BWY,17,"GfoofaiM2KQoLEnLQ,JqhKj4dc2KWjD66cM",TkAYES9iNiAnFtJFM,2021-08-20T19:01:56Z,"{""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""h3BnPjtKpH25c4rJJ""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_7"":{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""h3BnPjtKpH25c4rJJ""}}",5,2,17,3,"{""text"":null,""playerId"":""DcFGZXX2uqjnZ2g8i"",""type"":""selectionAlert"",""time"":1629486283945},{""text"":null,""playerId"":""GnFQtx3d8goxbppug"",""type"":""selectionAlert"",""time"":1629486284152},{""text"":null,""playerId"":""h3BnPjtKpH25c4rJJ"",""type"":""selectionAlert"",""time"":1629486285333}",false,white_10,1041,2,white_7,1250,1,white_10,2427,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WgHvDFegiZ7Xs3GDn,18,"hXEzcgfEWxLhD3dQZ,sC8yCz2iceGjhgtcx",TkAYES9iNiAnFtJFM,2021-08-20T19:01:56Z,"{""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_8"":{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""h3BnPjtKpH25c4rJJ""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_2"":{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""h3BnPjtKpH25c4rJJ""}}",0,3,18,3,"{""text"":null,""playerId"":""DcFGZXX2uqjnZ2g8i"",""type"":""selectionAlert"",""time"":1629486292649},{""text"":null,""playerId"":""h3BnPjtKpH25c4rJJ"",""type"":""selectionAlert"",""time"":1629486293479},{""text"":null,""playerId"":""GnFQtx3d8goxbppug"",""type"":""selectionAlert"",""time"":1629486293633}",false,white_10,743,2,white_8,1728,1,white_10,1572,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anQqJNhXvgifpnzKP,19,"fJtHWBSqErv9EmmqS,zbe5riRcMvRMHLxuE",TkAYES9iNiAnFtJFM,2021-08-20T19:01:56Z,"{""white_5"":{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_9"":{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_4"":{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""h3BnPjtKpH25c4rJJ""},""white_3"":{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""DcFGZXX2uqjnZ2g8i""},""white_12"":{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""GnFQtx3d8goxbppug""},""white_10"":{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""h3BnPjtKpH25c4rJJ""}}",1,3,19,3,"{""text"":null,""playerId"":""h3BnPjtKpH25c4rJJ"",""type"":""selectionAlert"",""time"":1629486302422},{""text"":null,""playerId"":""DcFGZXX2uqjnZ2g8i"",""type"":""selectionAlert"",""time"":1629486302466},{""text"":null,""playerId"":""GnFQtx3d8goxbppug"",""type"":""selectionAlert"",""time"":1629486302833}",false,white_12,1540,7,white_9,1912,1,white_5,1498,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
