roundID,index,gameId,createdAt,repNum,blockNum,trialNum,numPlayers,text,playerId,type,time,submitted
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,mine is the one with 3,ab6Htv2wyBH9h4u9G,message,1629400645.624,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,3 in a row,ab6Htv2wyBH9h4u9G,message,1629400650.72,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,aj,ab6Htv2wyBH9h4u9G,message,1629400652.448,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,ah,ab6Htv2wyBH9h4u9G,message,1629400653.905,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,"ok, my second best is white flowers",6tfvgNd3nKd8e8LPT,message,1629400657.747,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,"little white flowers for me, then the circular non-fluffy one",uxoyB5wDdjQuWKiq3,message,1629400657.445,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,my second best is off centre one,ab6Htv2wyBH9h4u9G,message,1629400670.643,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,with green background,ab6Htv2wyBH9h4u9G,message,1629400675.625,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,i can do that one cos it's still good,ab6Htv2wyBH9h4u9G,message,1629400701.352,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,"Minu do you want to do that, I'll do 3 in a row and then Laju little white flowers?",6tfvgNd3nKd8e8LPT,message,1629400698.479,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,ok,ab6Htv2wyBH9h4u9G,message,1629400708.521,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,NA,ab6Htv2wyBH9h4u9G,selectionAlert,1629400709.576,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,ok,uxoyB5wDdjQuWKiq3,message,1629400707.094,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,NA,6tfvgNd3nKd8e8LPT,selectionAlert,1629400711.145,FALSE
Js64Hnwnt8RzfAgmK,10,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,4,1,10,3,NA,uxoyB5wDdjQuWKiq3,selectionAlert,1629400709.456,FALSE
h5HRkMK8wfh7ts4fa,11,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,1,11,3,my best is white flowers,ab6Htv2wyBH9h4u9G,message,1629400724.811,FALSE
h5HRkMK8wfh7ts4fa,11,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,1,11,3,"same, second best is circle",6tfvgNd3nKd8e8LPT,message,1629400731.274,FALSE
h5HRkMK8wfh7ts4fa,11,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,1,11,3,mine is the fluffy one,uxoyB5wDdjQuWKiq3,message,1629400738.03,FALSE
h5HRkMK8wfh7ts4fa,11,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,1,11,3,shall we do that?,ab6Htv2wyBH9h4u9G,message,1629400751.08,FALSE
h5HRkMK8wfh7ts4fa,11,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,1,11,3,will we go with that?,6tfvgNd3nKd8e8LPT,message,1629400751.1,FALSE
h5HRkMK8wfh7ts4fa,11,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,1,11,3,ok,ab6Htv2wyBH9h4u9G,message,1629400754.702,FALSE
h5HRkMK8wfh7ts4fa,11,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,1,11,3,NA,6tfvgNd3nKd8e8LPT,selectionAlert,1629400754.974,FALSE
h5HRkMK8wfh7ts4fa,11,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,1,11,3,NA,ab6Htv2wyBH9h4u9G,selectionAlert,1629400756.572,FALSE
h5HRkMK8wfh7ts4fa,11,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,5,1,11,3,NA,uxoyB5wDdjQuWKiq3,selectionAlert,1629400753.84,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,best is the 2 flowers right next to each other,ab6Htv2wyBH9h4u9G,message,1629400780.542,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,mine is two close to each other,6tfvgNd3nKd8e8LPT,message,1629400780.382,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,"Three in a row is my best one, followed by the circular one",uxoyB5wDdjQuWKiq3,message,1629400779.063,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,haha,ab6Htv2wyBH9h4u9G,message,1629400783.737,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,my second best is 3 in a row,ab6Htv2wyBH9h4u9G,message,1629400792.578,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,my second best is flames/red bottoms,6tfvgNd3nKd8e8LPT,message,1629400811.17,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,ok can you do that repi,ab6Htv2wyBH9h4u9G,message,1629400823.948,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,NA,6tfvgNd3nKd8e8LPT,selectionAlert,1629400827.213,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,laju do your best,ab6Htv2wyBH9h4u9G,message,1629400829.101,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,NA,ab6Htv2wyBH9h4u9G,selectionAlert,1629400832.186,FALSE
xWS6D5s2FpTC23iN5,12,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,0,2,12,3,NA,uxoyB5wDdjQuWKiq3,selectionAlert,1629400831.361,FALSE
s3moEiMqATyLoLr2X,13,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,2,13,3,circular one for me,ab6Htv2wyBH9h4u9G,message,1629400847.199,FALSE
s3moEiMqATyLoLr2X,13,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,2,13,3,mine is white flowers,6tfvgNd3nKd8e8LPT,message,1629400848.565,FALSE
s3moEiMqATyLoLr2X,13,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,2,13,3,The single flower with a green background for me,uxoyB5wDdjQuWKiq3,message,1629400862.359,FALSE
s3moEiMqATyLoLr2X,13,gPR99kfXeccf8PeGF,2021-08-19T19:07:11Z,1,2,13,3,ok,ab6Htv2wyBH9h4u9G,message,1629400868.687,FALSE
