alignment,ba,bna,category,dnmalignment,nba,nbna,replierId,speakerId
0.810930216216329,0,0,for,0.0,2,7,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.47000362924573547,0,0,ha,0.0,3,6,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.810930216216329,0,0,has,0.0,2,7,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.8109302162163289,2,2,he,0.5555555555555556,0,5,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.9932517730102834,8,0,i,0.11111111111111116,0,1,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,if,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.06453852113757119,3,5,in,0.11111111111111116,0,1,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.897119984885881,1,0,is,0.8888888888888888,0,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
-0.10536051565782634,1,4,it,-0.05555555555555558,1,3,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,me,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,more,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.10536051565782634,0,2,most,-0.2222222222222222,1,6,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
-0.538996500732687,1,3,on,-0.19444444444444442,3,2,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
-1.2321436812926323,0,3,one,-0.3333333333333333,4,2,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.47000362924573547,0,0,or,0.0,3,6,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,out,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,outside,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,that,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.8109302162163289,2,2,the,0.5555555555555556,0,5,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,tho,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,those,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.47000362924573547,0,0,three,0.0,3,6,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,two,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.8109302162163289,2,2,we,0.5555555555555556,0,5,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,what,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,which,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,will,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
-0.10536051565782634,1,4,with,-0.05555555555555558,1,3,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.10536051565782634,0,2,ye,-0.2222222222222222,1,6,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
1.2039728043259357,0,0,you,0.0,1,8,mrMd9iYfKZotcz63P,mJGPEhxg3qHnRydgL
0.8109302162163289,8,1,a,0.13725490196078427,4,4,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.7917594692280552,0,0,again,0.0,1,16,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.856297990365626,1,0,all,0.2745098039215686,2,14,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.0986122886681098,0,1,am,-0.058823529411764705,1,15,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.3483066942682158,0,2,as,-0.11764705882352941,2,13,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.7917594692280552,0,0,at,0.0,1,16,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.485507815781701,0,0,back,0.0,6,11,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.0986122886681098,0,1,be,-0.058823529411764705,1,15,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.0986122886681098,0,1,best,-0.058823529411764705,1,15,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.7576857016975166,1,2,do,0.15686274509803919,2,12,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.6931471805599452,0,2,down,-0.11764705882352941,1,14,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.3031862589877461,4,5,er,0.13725490196078427,2,6,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.7917594692280552,0,0,first,0.0,1,16,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.6094379124341003,1,0,for,0.19117647058823528,3,13,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.0986122886681098,0,1,ha,-0.058823529411764705,1,15,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.2909841813155656,3,0,he,0.15686274509803919,6,8,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.9162907318741552,14,0,i,0.05147058823529416,2,1,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.20763936477824457,9,4,in,0.05347593582887711,2,2,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.4469189829363256,0,0,is,0.0,2,15,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
-0.5978370007556205,2,5,it,-0.16176470588235292,6,4,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.7917594692280552,0,0,let,0.0,1,16,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.48550781578170077,1,1,me,0.04901960784313725,5,10,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.7917594692280552,0,0,most,0.0,1,16,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.4469189829363256,0,0,ok,0.0,2,15,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.6094379124341003,1,0,or,0.19117647058823528,3,13,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.6931471805599452,0,2,own,-0.11764705882352941,1,14,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.0986122886681098,0,1,same,-0.058823529411764705,1,15,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.7917594692280552,0,0,that,0.0,1,16,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.2909841813155656,3,0,the,0.15686274509803919,6,8,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.7917594692280552,0,0,three,0.0,1,16,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.0986122886681098,0,1,to,-0.058823529411764705,1,15,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.48550781578170077,4,4,we,0.196078431372549,2,7,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
-0.41551544396166595,2,4,with,-0.10294117647058826,6,5,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
0.4700036292457356,1,3,ye,0.0980392156862745,2,11,mrMd9iYfKZotcz63P,yPx8LjAzWPZQ5NGD4
1.203972804325936,1,0,all,0.75,0,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.0,0,0,at,0.0,2,2,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.0,0,0,be,0.0,2,2,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.0,0,0,best,0.0,2,2,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
-1.203972804325936,0,1,do,-0.25,3,0,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,does,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,down,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
-0.1823215567939548,0,1,er,-0.25,1,2,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
-0.1823215567939548,0,1,for,-0.25,1,2,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
-0.5108256237659905,0,0,ha,0.0,3,1,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,have,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,he,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.4054651081081644,2,1,i,0.25,0,1,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
-0.1823215567939548,0,1,in,-0.25,1,2,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,is,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
-0.1823215567939548,0,1,me,-0.25,1,2,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
-0.6931471805599453,0,1,or,-0.25,2,1,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,our,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,ours,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,own,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,that,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,the,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
-0.1823215567939548,0,1,we,-0.25,1,2,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,you,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,your,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.5108256237659905,0,0,yours,0.0,1,3,yPx8LjAzWPZQ5NGD4,mJGPEhxg3qHnRydgL
0.031252543504104446,12,6,a,0.0,4,2,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
2.120263536200091,1,1,again,0.9166666666666666,0,22,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
-0.6931471805599454,0,5,all,-0.20833333333333334,5,14,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
1.4271163556401458,0,1,am,-0.041666666666666664,1,22,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.5108256237659907,1,2,an,0.04166666666666666,5,16,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
1.791759469228055,1,0,and,0.15833333333333335,4,19,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.6931471805599452,0,2,as,-0.08333333333333333,2,20,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.5108256237659905,1,9,back,0.5833333333333333,0,14,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.6931471805599452,0,2,do,-0.08333333333333333,2,20,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
1.0986122886681098,0,1,down,-0.041666666666666664,2,21,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.0,7,7,er,0.0,5,5,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.5108256237659905,0,4,for,-0.16666666666666666,1,19,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
1.0216512475319812,0,2,ha,-0.08333333333333333,1,21,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.29522927808716387,6,10,he,0.19047619047619047,1,7,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.1358015411590618,20,4,i,0.0,0,0,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
-0.13613217432458,15,4,in,-0.04166666666666663,5,0,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.5108256237659905,0,4,is,-0.16666666666666666,1,19,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
-0.030771658666753743,7,10,it,-0.008333333333333415,3,4,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.6931471805599453,1,5,me,0.25,1,17,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
1.0986122886681098,0,1,most,-0.041666666666666664,2,21,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
1.7917594692280552,0,0,mostly,0.0,2,22,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
1.791759469228055,1,0,on,0.15833333333333335,4,19,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.6061358035703157,0,1,one,-0.041666666666666664,4,19,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.5108256237659905,0,4,or,-0.16666666666666666,1,19,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
2.120263536200091,0,0,out,0.0,1,23,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
1.0986122886681098,0,1,own,-0.041666666666666664,2,21,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
2.120263536200091,0,0,really,0.0,1,23,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
1.4271163556401458,0,1,same,-0.041666666666666664,1,22,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
0.29522927808716387,6,10,the,0.19047619047619047,1,7,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
-0.2231435513142097,5,9,we,-0.08333333333333337,5,5,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
-0.016667052485211775,6,10,with,0.0,3,5,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
-0.9808292530117263,0,7,ye,-0.2916666666666667,5,12,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
2.120263536200091,0,0,yes,0.0,1,23,yPx8LjAzWPZQ5NGD4,mrMd9iYfKZotcz63P
alignment,ba,bna,category,dnmalignment,nba,nbna,replierId,speakerId
1.6094379124341003,0,0,I'd,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,I'll,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.14310084364067333,5,1,a,0.025974025974025983,6,2,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,all,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.9555114450274365,0,0,an,0.0,3,11,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.2527629684953683,0,0,and,0.0,2,12,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.9555114450274365,0,0,as,0.0,3,11,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,at,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,bit,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.5108256237659905,0,2,for,-0.14285714285714285,1,11,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.5596157879354229,0,1,ha,-0.07142857142857142,2,11,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.6678293725756554,2,3,he,0.3095238095238095,1,8,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.13353139262452254,11,2,i,-0.011904761904761973,1,0,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.0,0,4,in,-0.2857142857142857,1,9,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6486586255873816,1,0,is,0.26190476190476186,2,11,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.0296194171811581,6,1,it,0.25,2,5,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.9162907318741549,0,1,like,-0.07142857142857142,1,12,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.5108256237659905,0,2,me,-0.14285714285714285,1,11,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.9162907318741549,0,1,no,-0.07142857142857142,1,12,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,not,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
-0.35667494393873245,0,4,ok,-0.2857142857142857,2,8,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
-0.22314355131420993,1,4,on,-0.10714285714285715,3,6,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.0,1,3,one,-0.0357142857142857,3,7,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,ones,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
-0.13353139262452252,0,3,or,-0.21428571428571427,2,9,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,so,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,than,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,that,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.9555114450274362,2,2,the,0.38095238095238093,1,9,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,then,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,0,0,three,0.0,1,13,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
1.6094379124341003,1,1,to,0.8571428571428572,0,12,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.5108256237659905,0,2,two,-0.14285714285714285,1,11,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.6931471805599454,3,1,with,0.14285714285714285,4,6,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.8754687373538996,2,0,ye,0.10714285714285715,6,6,6GYogDyzMgS5YKpFZ,Jo7ZLFA5xmcr4tBZW
0.04652001563489283,3,6,a,0.05769230769230771,1,3,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.8472978603872037,0,1,an,-0.07692307692307693,1,11,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.8754687373539001,0,0,as,0.0,3,10,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
1.540445040947149,0,0,can,0.0,1,12,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.8472978603872037,0,1,er,-0.07692307692307693,1,11,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
1.540445040947149,0,0,ha,0.0,1,12,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
1.540445040947149,0,0,have,0.0,1,12,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.08004270767353638,0,2,he,-0.15384615384615385,2,9,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.11332868530700319,7,4,i,0.028846153846153855,1,1,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.8938178760220965,3,2,in,0.36538461538461536,1,7,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
-0.39304258810960724,2,4,it,-0.12820512820512825,4,3,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.18232155679395468,0,1,ok,-0.07692307692307693,3,9,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.5877866649021191,2,3,on,0.282051282051282,1,7,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.26236426446749106,1,4,one,0.11538461538461536,1,7,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.08004270767353638,0,2,the,-0.15384615384615385,2,9,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
2.2335922215070942,1,0,three,0.9230769230769231,0,12,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
1.540445040947149,0,0,to,0.0,1,12,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
0.8472978603872037,0,1,we,-0.07692307692307693,1,11,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
-0.5596157879354228,1,4,with,-0.18461538461538463,4,4,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
-0.7419373447293773,0,2,ye,-0.15384615384615385,5,6,6GYogDyzMgS5YKpFZ,vRDJh6RNsHgR3tH5C
-0.4462871026284194,1,4,a,-0.22222222222222227,2,2,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.810930216216329,0,0,all,0.0,2,7,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.10536051565782634,0,2,an,-0.2222222222222222,1,6,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.2039728043259357,0,0,be,0.0,1,8,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.810930216216329,0,0,did,0.0,2,7,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
-0.5389965007326869,0,1,er,-0.1111111111111111,4,4,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.5108256237659905,0,1,for,-0.1111111111111111,1,7,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.10536051565782634,0,2,ha,-0.2222222222222222,1,6,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.5108256237659905,0,1,have,-0.1111111111111111,1,7,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.1631508098056806,1,0,he,0.2222222222222222,2,6,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.810930216216329,0,0,if,0.0,2,7,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.810930216216329,0,0,in,0.0,2,7,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
-0.538996500732687,1,3,it,-0.19444444444444442,3,2,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.2039728043259357,0,0,its,0.0,1,8,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.2039728043259357,0,0,me,0.0,1,8,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.2039728043259357,0,0,no,0.0,1,8,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.5108256237659905,0,1,ok,-0.1111111111111111,1,7,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.2039728043259357,0,0,okay,0.0,1,8,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.252762968495368,2,0,on,0.2777777777777778,2,5,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.568615917913845,2,0,one,0.4444444444444444,1,6,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.10536051565782634,0,2,or,-0.2222222222222222,1,6,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.1631508098056806,1,0,the,0.2222222222222222,2,6,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.2039728043259357,0,0,they,0.0,1,8,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.2039728043259357,0,0,theyre,0.0,1,8,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.5108256237659905,0,1,to,-0.1111111111111111,1,7,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.2039728043259357,0,0,two,0.0,1,8,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.810930216216329,0,0,we,0.0,2,7,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.5040773967762742,1,0,which,0.3888888888888889,1,7,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.5108256237659905,1,3,with,0.5555555555555556,0,5,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.5108256237659905,1,3,ye,0.5555555555555556,0,5,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
1.1631508098056806,1,0,you,0.2222222222222222,2,6,Jo7ZLFA5xmcr4tBZW,6GYogDyzMgS5YKpFZ
0.09699226598730964,6,11,a,0.08441558441558439,1,4,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
2.0368819272610397,0,0,am,0.0,1,21,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
1.0116009116784799,1,3,an,0.3181818181818182,1,17,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
1.299282984130261,1,2,and,0.36363636363636365,1,18,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
0.9382696385929303,0,2,as,-0.09090909090909091,1,19,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
1.3437347467010945,0,1,at,-0.045454545454545456,1,20,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
0.7419373447293773,0,1,er,-0.045454545454545456,3,18,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
1.01160091167848,0,1,ha,-0.045454545454545456,2,19,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
0.7841189587656718,1,6,he,0.6818181818181819,0,15,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
-0.11778303565638337,7,8,i,-0.045454545454545414,4,3,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
0.810930216216329,1,1,in,0.07575757575757575,5,15,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
0.2513144282809061,3,6,it,0.09090909090909088,3,10,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
1.203972804325936,0,0,lot,0.0,4,18,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
1.203972804325936,0,0,lots,0.0,4,18,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
1.6314168191528757,1,2,me,0.8636363636363636,0,19,Jo7ZLFA5xmcr4tBZW,vRDJh6RNsHgR3tH5C
