_id,index,stageIds,gameId,createdAt,data.context,data.repNum,data.blockNum,data.trialNum,data.numPlayers,data.chat,data.submitted,data.player_9MoiLRqn7HPwSqgrR_response,data.player_9MoiLRqn7HPwSqgrR_time,data.player_9MoiLRqn7HPwSqgrR_utility,data.player_Y7BwxwRbxbP6Rh8X2_response,data.player_Y7BwxwRbxbP6Rh8X2_time,data.player_Y7BwxwRbxbP6Rh8X2_utility,data.player_ibLuXBkRAXPSqC7y6_response,data.player_ibLuXBkRAXPSqC7y6_time,data.player_ibLuXBkRAXPSqC7y6_utility,data.player_3anrrcdtZ5d4PyStT_response,data.player_3anrrcdtZ5d4PyStT_time,data.player_3anrrcdtZ5d4PyStT_utility,data.player_SCnLaRWo7fh37cMg6_response,data.player_SCnLaRWo7fh37cMg6_time,data.player_SCnLaRWo7fh37cMg6_utility,data.player_aMMzXKuy8u6TmtYrN_response,data.player_aMMzXKuy8u6TmtYrN_time,data.player_aMMzXKuy8u6TmtYrN_utility,data.player_68Tew82Qq7SXmNPZT_response,data.player_68Tew82Qq7SXmNPZT_time,data.player_68Tew82Qq7SXmNPZT_utility,data.player_aGof5GaMDuQM25xSc_response,data.player_aGof5GaMDuQM25xSc_time,data.player_aGof5GaMDuQM25xSc_utility,data.player_rdy8pn4MpwgznGpRK_response,data.player_rdy8pn4MpwgznGpRK_time,data.player_rdy8pn4MpwgznGpRK_utility,data.player_Pi9atkCehFgDr8aYN_response,data.player_Pi9atkCehFgDr8aYN_time,data.player_Pi9atkCehFgDr8aYN_utility,data.player_aGBRxJQY2FY2k3vvR_response,data.player_aGBRxJQY2FY2k3vvR_time,data.player_aGBRxJQY2FY2k3vvR_utility,data.player_rJfqdnPq2hfdwWdLL_response,data.player_rJfqdnPq2hfdwWdLL_time,data.player_rJfqdnPq2hfdwWdLL_utility,data.player_AuDmJeBi8t7fuKPx7_response,data.player_AuDmJeBi8t7fuKPx7_time,data.player_AuDmJeBi8t7fuKPx7_utility,data.player_HwoMovMdHJmbAckv9_response,data.player_HwoMovMdHJmbAckv9_time,data.player_HwoMovMdHJmbAckv9_utility,data.player_Z4kfRmvwLM6cr47LT_response,data.player_Z4kfRmvwLM6cr47LT_time,data.player_Z4kfRmvwLM6cr47LT_utility,data.player_F9bv4zMkmYKaXyf9N_response,data.player_F9bv4zMkmYKaXyf9N_time,data.player_F9bv4zMkmYKaXyf9N_utility,data.player_GcddPKwivL4JFWX6r_response,data.player_GcddPKwivL4JFWX6r_time,data.player_GcddPKwivL4JFWX6r_utility,data.player_GjboTxjwCnTi4WEWM_response,data.player_GjboTxjwCnTi4WEWM_time,data.player_GjboTxjwCnTi4WEWM_utility,data.player_3ASftqExPSXeJJA23_response,data.player_3ASftqExPSXeJJA23_time,data.player_3ASftqExPSXeJJA23_utility,data.player_AAKp4BwY6iiD2nkBF_response,data.player_AAKp4BwY6iiD2nkBF_time,data.player_AAKp4BwY6iiD2nkBF_utility,data.player_YRXAcJsKMD4NrXF4h_response,data.player_YRXAcJsKMD4NrXF4h_time,data.player_YRXAcJsKMD4NrXF4h_utility,data.player_CS4GSXSEz58nvL3i7_response,data.player_CS4GSXSEz58nvL3i7_time,data.player_CS4GSXSEz58nvL3i7_utility,data.player_Jm4BKLLPKhhmWfeGh_response,data.player_Jm4BKLLPKhhmWfeGh_time,data.player_Jm4BKLLPKhhmWfeGh_utility,data.player_WFjQ5udMzgWg34aWz_response,data.player_WFjQ5udMzgWg34aWz_time,data.player_WFjQ5udMzgWg34aWz_utility,data.player_LobtN9LAFzJDcwYX3_response,data.player_LobtN9LAFzJDcwYX3_time,data.player_LobtN9LAFzJDcwYX3_utility,data.player_Q9bESc8hgPYqnzx2v_response,data.player_Q9bESc8hgPYqnzx2v_time,data.player_Q9bESc8hgPYqnzx2v_utility,data.player_ysMH6WmAmuTADCu5b_response,data.player_ysMH6WmAmuTADCu5b_time,data.player_ysMH6WmAmuTADCu5b_utility,data.player_DSWYfiXRWqEQM8SwB_response,data.player_DSWYfiXRWqEQM8SwB_time,data.player_DSWYfiXRWqEQM8SwB_utility,data.player_Pk2f6o9n4Pfqbuf6G_response,data.player_Pk2f6o9n4Pfqbuf6G_time,data.player_Pk2f6o9n4Pfqbuf6G_utility,data.player_eWmchrWjpfx42wxKm_response,data.player_eWmchrWjpfx42wxKm_time,data.player_eWmchrWjpfx42wxKm_utility
A6WMHusa9HRc6i7QP,11,"DpCMYoWMBHH84EFE3,jtX8mi8eYMFc8LMsa",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",5,1,11,3,"{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481423193},{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481424347},{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481424834}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_2,2141,9,purple_6,507,2,purple_6,1661,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLobcYBewfoJfJ4gh,12,"6mz9KfKNXt3YGu78e,tf44Fks3MLAbHQasW",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",0,2,12,3,"{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481432914},{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481433662},{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481433361}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_6,2003,2,purple_9,1707,6,purple_6,1260,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7mehqBjyYh37uEbxD,13,"HywCvWTunof5mrtmv,CQGxa7i55wrjYMcbS",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":11,""utility_image"":""/experiment/prop_bars/11.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",1,2,13,3,"{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481442322},{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481443164},{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481443201}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_7,2504,8,purple_5,2546,7,purple_10,1668,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBCRwgccjTbrdSwA3,14,"g4xgvX4useXjws7Jh,xXYzKiiiPoYQF6Nns",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",2,2,14,3,"{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481451104},{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481451729},{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481451418}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_9,2057,2,purple_9,1437,2,purple_3,1751,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GYfNDM7RihSmh3pZb,15,"CWgiyazxewXB5gJ9L,yRg4n2M5NccBR7DM2",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",3,2,15,3,"{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481460417},{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481460714},{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481461593}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_3,2862,10,purple_9,1691,2,purple_9,1989,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5vfowsjq6HxqcCLzu,16,"KRvq9mT5dcn67trti,uJ58PqDWbiCajf72i",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",4,2,16,3,"{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481469798},{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481469962},{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481473481}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_11,2071,8,purple_4,5758,6,purple_5,2239,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k5PFWzfHZ4pf7mM4P,17,"zrifmNR9nxsd8cmR3,fRwzhFnkvuCesfR5T",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",5,2,17,3,"{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481482903},{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481482905},{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481483154}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_11,2102,9,purple_5,2108,3,purple_4,2357,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xA4djj5Gz8EWDLu3B,18,"sfbgu4oafuWr7dPcp,tt9pEkcn9PsACgG3C",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":1,""utility_image"":""/experiment/prop_bars/1.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":9,""utility_image"":""/experiment/prop_bars/9.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",0,3,18,3,"{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481491148},{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481492037},{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481491690}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_3,2257,2,purple_3,1375,2,purple_10,1917,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDBtu3uZw8EfdEv2i,19,"XFrnMwdghAqWuxni2,93TcttcaQx4mHWCrw",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_5"":{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_1"":{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",1,3,19,3,"{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481500710},{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481500651},{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481500874}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_10,2014,2,purple_8,1960,6,purple_10,2183,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pCzr9X3vMk9YpN2r3,20,"etAep4PfCZtfeZNSQ,YLTDPDDmWLE8QC5Ch",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_9"":{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_12"":{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg"",""utility"":4,""utility_image"":""/experiment/prop_bars/4.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":7,""utility_image"":""/experiment/prop_bars/7.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_10"":{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg"",""utility"":10,""utility_image"":""/experiment/prop_bars/10.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_11"":{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",2,3,20,3,"{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481509793},{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481509898},{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481509859}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_6,2101,7,purple_9,2176,5,purple_10,2215,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yfcDWz2c85muZCwrr,21,"BR8EviJP42Duewb3t,zYCHXenW6fLnKyrM9",qp6HK4n2ugpCtonsZ,2021-08-20T17:41:38Z,"{""purple_8"":{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg"",""utility"":8,""utility_image"":""/experiment/prop_bars/8.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_6"":{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg"",""utility"":12,""utility_image"":""/experiment/prop_bars/12.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_3"":{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg"",""utility"":5,""utility_image"":""/experiment/prop_bars/5.png"",""blinded"":""GjboTxjwCnTi4WEWM""},""purple_7"":{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg"",""utility"":3,""utility_image"":""/experiment/prop_bars/3.png"",""blinded"":""F9bv4zMkmYKaXyf9N""},""purple_2"":{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg"",""utility"":6,""utility_image"":""/experiment/prop_bars/6.png"",""blinded"":""GcddPKwivL4JFWX6r""},""purple_4"":{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg"",""utility"":2,""utility_image"":""/experiment/prop_bars/2.png"",""blinded"":""GjboTxjwCnTi4WEWM""}}",3,3,21,3,"{""text"":null,""playerId"":""GjboTxjwCnTi4WEWM"",""type"":""selectionAlert"",""time"":1629481518202},{""text"":null,""playerId"":""F9bv4zMkmYKaXyf9N"",""type"":""selectionAlert"",""time"":1629481518667},{""text"":null,""playerId"":""GcddPKwivL4JFWX6r"",""type"":""selectionAlert"",""time"":1629481518594}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,purple_6,1963,2,purple_2,1897,6,purple_6,1505,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
